seqnames	start	end	width	name
chr2	76279434	76279876	443	CpG:_57
chr2	76280254	76280668	415	CpG:_36
chr2	77724448	77724802	355	CpG:_26
chr2	78194013	78194563	551	CpG:_67
chr2	78375188	78375455	268	CpG:_19
chr2	78376450	78376726	277	CpG:_20
chr2	79412572	79413019	448	CpG:_59
chr2	80729390	80729781	392	CpG:_38
chr2	80729993	80730422	430	CpG:_31
chr2	81248774	81250100	1327	CpG:_116
chr2	82423451	82424447	997	CpG:_66
chr2	82425026	82427675	2650	CpG:_248
chr2	82434017	82434727	711	CpG:_89
chr2	82457980	82458276	297	CpG:_24
chr2	82458932	82459818	887	CpG:_74
chr2	82460371	82460733	363	CpG:_27
chr2	82461011	82461306	296	CpG:_23
chr2	82793142	82793555	414	CpG:_51
chr2	83301993	83303522	1530	CpG:_112
chr2	83384376	83385009	634	CpG:_61
chr2	83462881	83463772	892	CpG:_71
chr2	83486638	83486879	242	CpG:_36
chr2	84636236	84636745	510	CpG:_51
chr2	84796027	84797824	1798	CpG:_156
chr2	85020951	85021816	866	CpG:_100
chr2	85270853	85271126	274	CpG:_28
chr2	85452832	85453775	944	CpG:_115
chr2	85475318	85475540	223	CpG:_17
chr2	85816060	85817299	1240	CpG:_102
chr2	86489773	86490069	297	CpG:_25
chr2	86777129	86778135	1007	CpG:_74
chr2	87059933	87060545	613	CpG:_54
chr2	87070527	87071141	615	CpG:_57
chr2	87118821	87119576	756	CpG:_61
chr2	87137476	87138068	593	CpG:_60
chr2	87215744	87217219	1476	CpG:_135
chr2	87332586	87333106	521	CpG:_38
chr2	87355818	87356487	670	CpG:_65
chr2	87385209	87385479	271	CpG:_22
chr2	87719135	87720168	1034	CpG:_104
chr2	87819995	87820195	201	CpG:_20
chr2	88451212	88452763	1552	CpG:_133
chr2	88516404	88517399	996	CpG:_72
chr2	88559319	88559613	295	CpG:_22
chr2	88865813	88866248	436	CpG:_37
chr2	88923572	88924701	1130	CpG:_79
chr2	89090243	89090554	312	CpG:_42
chr2	89124393	89124624	232	CpG:_26
chr2	89124962	89125198	237	CpG:_20
chr2	89158574	89159476	903	CpG:_63
chr2	89174538	89175854	1317	CpG:_91
chr2	89362322	89363438	1117	CpG:_115
chr2	89613556	89614578	1023	CpG:_88
chr2	89730051	89730252	202	CpG:_22
chr2	89736440	89736713	274	CpG:_27
chr2	89741988	89743034	1047	CpG:_88
chr2	89745953	89746852	900	CpG:_83
chr2	89747438	89747816	379	CpG:_40
chr2	89765335	89766940	1606	CpG:_152
chr2	89774674	89775110	437	CpG:_48
chr2	89781859	89782568	710	CpG:_71
chr2	89956644	89957023	380	CpG:_32
chr2	90149343	90150118	776	CpG:_62
chr2	91537278	91539500	2223	CpG:_243
chr2	91568778	91569254	477	CpG:_49
chr2	92482447	92482754	308	CpG:_24
chr2	92648702	92648962	261	CpG:_21
chr2	93326667	93328008	1342	CpG:_149
chr2	94592286	94592953	668	CpG:_52
chr2	94641576	94642115	540	CpG:_54
chr2	94644319	94644642	324	CpG:_30
chr2	94935051	94935278	228	CpG:_20
chr2	95184133	95185761	1629	CpG:_148
chr2	95242917	95243909	993	CpG:_89
chr2	97084321	97086199	1879	CpG:_136
chr2	97087674	97087949	276	CpG:_23
chr2	100347801	100348606	806	CpG:_118
chr2	100464972	100465271	300	CpG:_29
chr2	100492580	100494723	2144	CpG:_157
chr2	100510132	100510635	504	CpG:_50
chr2	100696547	100697187	641	CpG:_61
chr2	100847951	100848658	708	CpG:_59
chr2	100887156	100887914	759	CpG:_59
chr2	100990524	100990821	298	CpG:_30
chr2	101052497	101052804	308	CpG:_33
chr2	101088611	101088952	342	CpG:_32
chr2	101090480	101090811	332	CpG:_29
chr2	101131052	101131860	809	CpG:_76
chr2	101294561	101294925	365	CpG:_30
chr2	101621393	101621622	230	CpG:_18
chr2	101631179	101631457	279	CpG:_20
chr2	101664626	101665096	471	CpG:_34
chr2	101665625	101666012	388	CpG:_41
chr2	101679440	101680184	745	CpG:_63
chr2	101690648	101691205	558	CpG:_87
chr2	101762625	101763343	719	CpG:_86
chr2	101983103	101983937	835	CpG:_93
chr2	102004581	102006672	2092	CpG:_166
chr2	102040752	102041206	455	CpG:_32
chr2	102043265	102043862	598	CpG:_51
chr2	102193878	102194217	340	CpG:_25
chr2	102195122	102195382	261	CpG:_26
chr2	102382993	102383253	261	CpG:_20
chr2	102417474	102417917	444	CpG:_37
chr2	102460192	102460433	242	CpG:_23
chr2	102483831	102484243	413	CpG:_53
chr2	102488846	102489158	313	CpG:_23
chr2	102616038	102616818	781	CpG:_103
chr2	102686829	102687147	319	CpG:_32
chr2	102746405	102746940	536	CpG:_39
chr2	102748418	102748784	367	CpG:_35
chr2	102749446	102750747	1302	CpG:_139
chr2	102776972	102777292	321	CpG:_32
chr2	102883141	102883927	787	CpG:_64
chr2	103038372	103038585	214	CpG:_16
chr2	103235739	103236239	501	CpG:_43
chr2	103236397	103236623	227	CpG:_20
chr2	103260461	103260708	248	CpG:_18
chr2	103314221	103314545	325	CpG:_27
chr2	103382163	103382396	234	CpG:_17
chr2	103383708	103384251	544	CpG:_42
chr2	103475772	103476819	1048	CpG:_92
chr2	103479600	103480897	1298	CpG:_155
chr2	103482784	103483441	658	CpG:_51
chr2	103561531	103561977	447	CpG:_51
chr2	103626990	103627254	265	CpG:_23
chr2	103627738	103628313	576	CpG:_44
chr2	103751604	103751860	257	CpG:_20
chr2	103764379	103764750	372	CpG:_42
chr2	103810722	103811354	633	CpG:_70
chr2	103829722	103829992	271	CpG:_22
chr2	103868146	103868441	296	CpG:_26
chr2	103876288	103876684	397	CpG:_43
chr2	103891201	103891443	243	CpG:_17
chr2	103966834	103967543	710	CpG:_49
chr2	104050457	104051056	600	CpG:_56
chr2	104098066	104098352	287	CpG:_28
chr2	104121370	104121634	265	CpG:_20
chr2	104126255	104126706	452	CpG:_33
chr2	104149007	104149237	231	CpG:_17
chr2	104192860	104193306	447	CpG:_33
chr2	104202782	104203016	235	CpG:_20
chr2	104301913	104304297	2385	CpG:_171
chr2	104314676	104315369	694	CpG:_110
chr2	104319449	104319734	286	CpG:_23
chr2	104322185	104322898	714	CpG:_61
chr2	104328665	104331957	3293	CpG:_248
chr2	104334743	104335466	724	CpG:_110
chr2	104376300	104376631	332	CpG:_27
chr2	104382847	104383705	859	CpG:_60
chr2	104384558	104385188	631	CpG:_44
chr2	104391154	104391652	499	CpG:_46
chr2	104410206	104411115	910	CpG:_78
chr2	104420062	104420521	460	CpG:_51
chr2	104462162	104462863	702	CpG:_83
chr2	104501693	104501914	222	CpG:_17
chr2	104519475	104519689	215	CpG:_20
chr2	104827098	104827299	202	CpG:_19
chr2	105175675	105176183	509	CpG:_53
chr2	105354446	105354823	378	CpG:_34
chr2	105394736	105395500	765	CpG:_60
chr2	105449219	105450119	901	CpG:_76
chr2	105452870	105453123	254	CpG:_25
chr2	106086283	106087263	981	CpG:_75
chr2	106093602	106093972	371	CpG:_28
chr2	106094288	106096179	1892	CpG:_173
chr2	106098847	106102612	3766	CpG:_253
chr2	106105561	106106004	444	CpG:_55
chr2	106106337	106106718	382	CpG:_27
chr2	106107261	106107754	494	CpG:_35
chr2	106108307	106108870	564	CpG:_46
chr2	106114428	106114718	291	CpG:_32
chr2	106115325	106116497	1173	CpG:_120
chr2	106119958	106120343	386	CpG:_30
chr2	106129068	106129482	415	CpG:_33
chr2	106237473	106238250	778	CpG:_80
chr2	106239475	106239964	490	CpG:_47
chr2	106265928	106267767	1840	CpG:_187
chr2	106379623	106379860	238	CpG:_17
chr2	106410336	106411865	1530	CpG:_150
chr2	106595018	106595298	281	CpG:_24
chr2	106730390	106730639	250	CpG:_26
chr2	108008001	108008290	290	CpG:_32
chr2	108009512	108009718	207	CpG:_20
chr2	109945564	109945849	286	CpG:_32
chr2	110017863	110019663	1801	CpG:_218
chr2	110025015	110025287	273	CpG:_20
chr2	110044490	110044718	229	CpG:_19
chr2	110059545	110060582	1038	CpG:_101
chr2	110074470	110074871	402	CpG:_31
chr2	110097347	110097625	279	CpG:_21
chr2	110097975	110098232	258	CpG:_19
chr2	110136777	110137148	372	CpG:_35
chr2	110229646	110230548	903	CpG:_104
chr2	110246685	110247168	484	CpG:_37
chr2	110267307	110267521	215	CpG:_18
chr2	110275345	110275601	257	CpG:_26
chr2	110276560	110276773	214	CpG:_21
chr2	110277161	110277391	231	CpG:_23
chr2	110307521	110307868	348	CpG:_44
chr2	110347044	110347245	202	CpG:_19
chr2	110353732	110354769	1038	CpG:_110
chr2	110376643	110377334	692	CpG:_84
chr2	110535568	110535810	243	CpG:_19
chr2	110590619	110592005	1387	CpG:_123
chr2	110599707	110600129	423	CpG:_33
chr2	110605097	110605440	344	CpG:_24
chr2	110718820	110719257	438	CpG:_40
chr2	110728938	110729349	412	CpG:_28
chr2	110731779	110732334	556	CpG:_44
chr2	110738693	110739076	384	CpG:_35
chr2	110747111	110747347	237	CpG:_26
chr2	110747891	110748172	282	CpG:_27
chr2	110777938	110778208	271	CpG:_25
chr2	110810858	110811681	824	CpG:_100
chr2	110825052	110825266	215	CpG:_25
chr2	110846040	110848251	2212	CpG:_155
chr2	110849888	110850192	305	CpG:_27
chr2	110855208	110855689	482	CpG:_40
chr2	110856605	110857131	527	CpG:_39
chr2	110866896	110867158	263	CpG:_19
chr2	110870498	110870808	311	CpG:_23
chr2	110874753	110875688	936	CpG:_120
chr2	110890359	110890807	449	CpG:_53
chr2	110899744	110900424	681	CpG:_59
chr2	110910058	110910268	211	CpG:_22
chr2	110918912	110919787	876	CpG:_101
chr2	110943935	110944450	516	CpG:_41
chr2	110953802	110954171	370	CpG:_28
chr2	110975207	110975473	267	CpG:_20
chr2	110984333	110984597	265	CpG:_25
chr2	110996655	110997041	387	CpG:_27
chr2	110999220	110999481	262	CpG:_30
chr2	111011799	111012050	252	CpG:_19
chr2	111021991	111022250	260	CpG:_31
chr2	111033681	111034229	549	CpG:_40
chr2	111046714	111046959	246	CpG:_19
chr2	111092733	111093513	781	CpG:_71
chr2	111108181	111108550	370	CpG:_28
chr2	111122063	111122336	274	CpG:_24
chr2	111162906	111163429	524	CpG:_42
chr2	111208178	111208997	820	CpG:_66
chr2	111212870	111214395	1526	CpG:_113
chr2	111368515	111368779	265	CpG:_33
chr2	111601970	111602700	731	CpG:_71
chr2	111688299	111688653	355	CpG:_39
chr2	111698522	111699144	623	CpG:_52
chr2	111794725	111794928	204	CpG:_17
chr2	111797788	111798156	369	CpG:_26
chr2	112693351	112693921	571	CpG:_57
chr2	112727024	112727699	676	CpG:_79
chr2	112916088	112917654	1567	CpG:_133
chr2	113037209	113037592	384	CpG:_53
chr2	113064094	113064454	361	CpG:_34
chr2	113068335	113069796	1462	CpG:_112
chr2	113084052	113084969	918	CpG:_72
chr2	113102749	113103505	757	CpG:_65
chr2	113233443	113233828	386	CpG:_42
chr2	113345454	113345928	475	CpG:_61
chr2	113522003	113522475	473	CpG:_46
chr2	113617800	113618812	1013	CpG:_128
chr2	113710807	113711532	726	CpG:_99
chr2	113716706	113717244	539	CpG:_36
chr2	113764174	113765259	1086	CpG:_136
chr2	113783257	113783913	657	CpG:_68
chr2	114312730	114313268	539	CpG:_57
chr2	115819197	115819438	242	CpG:_17
chr2	115884397	115884688	292	CpG:_22
chr2	116056826	116057241	416	CpG:_38
chr2	116060096	116062113	2018	CpG:_219
chr2	116071472	116071713	242	CpG:_24
chr2	116078896	116079308	413	CpG:_30
chr2	116114522	116115177	656	CpG:_58
chr2	116272219	116273168	950	CpG:_79
chr2	116314342	116315956	1615	CpG:_140
chr2	116456053	116457385	1333	CpG:_119
chr2	116479407	116479903	497	CpG:_54
chr2	116530754	116531343	590	CpG:_57
chr2	116637404	116637824	421	CpG:_31
chr2	116649823	116650844	1022	CpG:_130
chr2	116703481	116704499	1019	CpG:_95
chr2	116717447	116718022	576	CpG:_61
chr2	116728288	116728827	540	CpG:_62
chr2	116775678	116776022	345	CpG:_31
chr2	116820182	116820400	219	CpG:_27
chr2	116854352	116855188	837	CpG:_64
chr2	116942141	116942361	221	CpG:_15
chr2	116946636	116947673	1038	CpG:_115
chr2	116954579	116954866	288	CpG:_22
chr2	116964191	116964930	740	CpG:_78
chr2	116975617	116975866	250	CpG:_19
chr2	116985096	116986268	1173	CpG:_150
chr2	117073762	117074060	299	CpG:_31
chr2	117088917	117089602	686	CpG:_62
chr2	117137861	117139164	1304	CpG:_154
chr2	117258494	117259871	1378	CpG:_138
chr2	117303481	117303907	427	CpG:_35
chr2	117336889	117337207	319	CpG:_23
chr2	117466700	117466953	254	CpG:_24
chr2	117517874	117518101	228	CpG:_17
chr2	117530583	117531910	1328	CpG:_132
chr2	117639754	117640193	440	CpG:_64
chr2	117732713	117732933	221	CpG:_18
chr2	117764877	117766010	1134	CpG:_138
chr2	117820629	117821342	714	CpG:_91
chr2	117842332	117842618	287	CpG:_24
chr2	117997882	117998417	536	CpG:_60
chr2	118430973	118431872	900	CpG:_107
chr2	118450810	118451265	456	CpG:_34
chr2	118518971	118519207	237	CpG:_32
chr2	118532943	118533377	435	CpG:_49
chr2	118635200	118635547	348	CpG:_61
chr2	118831260	118831667	408	CpG:_48
chr2	120012876	120013888	1013	CpG:_109
chr2	121422531	121423157	627	CpG:_49
chr2	121555018	121555631	614	CpG:_61
chr2	121665822	121666757	936	CpG:_81
chr2	121774956	121775500	545	CpG:_51
chr2	121954196	121954515	320	CpG:_40
chr2	122382070	122382286	217	CpG:_19
chr2	122609726	122610254	529	CpG:_48
chr2	123262881	123263978	1098	CpG:_96
chr2	123264972	123265802	831	CpG:_60
chr2	123303718	123304055	338	CpG:_25
chr2	123517580	123517873	294	CpG:_21
chr2	123879435	123880089	655	CpG:_66
chr2	125500744	125501335	592	CpG:_46
chr2	125570321	125571542	1222	CpG:_127
chr2	125907724	125908385	662	CpG:_69
chr2	126765589	126766844	1256	CpG:_133
chr2	126989145	126990532	1388	CpG:_115
chr2	126992334	126992922	589	CpG:_45
chr2	126994804	126995528	725	CpG:_50
chr2	127015504	127016335	832	CpG:_92
chr2	127244780	127245738	959	CpG:_87
chr2	127813413	127814460	1048	CpG:_158
chr2	128824202	128824594	393	CpG:_31
chr2	128927516	128928022	507	CpG:_38
chr2	129074681	129075758	1078	CpG:_138
chr2	129733504	129734368	865	CpG:_125
chr2	130477488	130477823	336	CpG:_31
chr2	130551172	130552182	1011	CpG:_90
chr2	130573992	130574826	835	CpG:_93
chr2	130836798	130837906	1109	CpG:_140
chr2	130908503	130909369	867	CpG:_75
chr2	130959023	130960080	1058	CpG:_89
chr2	131390332	131391039	708	CpG:_60
chr2	131454623	131455482	860	CpG:_65
chr2	131600799	131601431	633	CpG:_52
chr2	131738093	131740266	2174	CpG:_209
chr2	131784356	131785664	1309	CpG:_117
chr2	132362846	132363565	720	CpG:_75
chr2	132530014	132530388	375	CpG:_38
chr2	132605010	132605227	218	CpG:_21
chr2	132748670	132749356	687	CpG:_76
chr2	132831846	132833127	1282	CpG:_153
chr2	132841494	132842191	698	CpG:_78
chr2	132844580	132845420	841	CpG:_84
chr2	132847364	132848646	1283	CpG:_127
chr2	132853935	132854783	849	CpG:_70
chr2	132856384	132856667	284	CpG:_24
chr2	132858587	132859795	1209	CpG:_85
chr2	132861663	132862510	848	CpG:_64
chr2	132866713	132866958	246	CpG:_20
chr2	132867302	132867770	469	CpG:_46
chr2	132871251	132871726	476	CpG:_37
chr2	132878301	132878622	322	CpG:_31
chr2	132879895	132880153	259	CpG:_20
chr2	132882112	132882709	598	CpG:_69
chr2	132888446	132889718	1273	CpG:_135
chr2	132890290	132890510	221	CpG:_21
chr2	132893339	132893635	297	CpG:_22
chr2	132895784	132897514	1731	CpG:_146
chr2	132900145	132900345	201	CpG:_18
chr2	132901717	132902010	294	CpG:_24
chr2	132902648	132903323	676	CpG:_65
chr2	132907119	132907371	253	CpG:_20
chr2	132910271	132910695	425	CpG:_32
chr2	132912431	132912695	265	CpG:_23
chr2	132914020	132914676	657	CpG:_59
chr2	132918317	132919508	1192	CpG:_95
chr2	132921214	132921720	507	CpG:_56
chr2	132925541	132927164	1624	CpG:_136
chr2	132930474	132930819	346	CpG:_29
chr2	132933060	132933421	362	CpG:_29
chr2	132934876	132936686	1811	CpG:_133
chr2	132937284	132937592	309	CpG:_25
chr2	132938294	132938918	625	CpG:_54
chr2	132945245	132945464	220	CpG:_18
chr2	132946662	132947030	369	CpG:_29
chr2	132950417	132951504	1088	CpG:_81
chr2	133012186	133012658	473	CpG:_50
chr2	133787275	133787476	202	CpG:_16
chr2	133820538	133821067	530	CpG:_49
chr2	133837587	133838464	878	CpG:_65
chr2	133968185	133968854	670	CpG:_75
chr2	134274752	134274992	241	CpG:_24
chr2	134386556	134386858	303	CpG:_27
chr2	134459054	134459774	721	CpG:_68
chr2	134535358	134535795	438	CpG:_32
chr2	134576464	134576808	345	CpG:_27
chr2	134577770	134578914	1145	CpG:_91
chr2	134579637	134580446	810	CpG:_67
chr2	134582709	134585635	2927	CpG:_251
chr2	134586315	134586798	484	CpG:_35
chr2	134587390	134587618	229	CpG:_17
chr2	134591501	134591764	264	CpG:_24
chr2	134592905	134593957	1053	CpG:_90
chr2	134655896	134656618	723	CpG:_82
chr2	134882114	134882352	239	CpG:_27
chr2	134926296	134928513	2218	CpG:_228
chr2	135430095	135430342	248	CpG:_19
chr2	135445692	135445926	235	CpG:_18
chr2	135486812	135487278	467	CpG:_51
chr2	135710820	135711853	1034	CpG:_148
chr2	135840090	135840354	265	CpG:_21
chr2	136081024	136081790	767	CpG:_99
chr2	136221619	136222515	897	CpG:_113
chr2	136321552	136322904	1353	CpG:_111
chr2	136557823	136558374	552	CpG:_55
chr2	136588331	136589291	961	CpG:_70
chr2	136590460	136590842	383	CpG:_29
chr2	136593005	136597263	4259	CpG:_308
chr2	136598939	136601813	2875	CpG:_187
chr2	136607453	136611537	4085	CpG:_264
chr2	136613000	136613477	478	CpG:_39
chr2	136615583	136615997	415	CpG:_34
chr2	136689238	136689741	504	CpG:_61
chr2	136744880	136745384	505	CpG:_42
chr2	136957951	136958303	353	CpG:_28
chr2	137086821	137087497	677	CpG:_70
chr2	137164774	137165696	923	CpG:_84
chr2	137409692	137410622	931	CpG:_117
chr2	137636817	137637184	368	CpG:_28
chr2	137637562	137637803	242	CpG:_34
chr2	137673227	137673926	700	CpG:_69
chr2	137756711	137756934	224	CpG:_17
chr2	137757032	137757585	554	CpG:_55
chr2	137758094	137758838	745	CpG:_51
chr2	137761506	137763576	2071	CpG:_161
chr2	137764199	137764452	254	CpG:_21
chr2	137818750	137819079	330	CpG:_35
chr2	137853000	137855071	2072	CpG:_201
chr2	137855516	137855780	265	CpG:_24
chr2	137856359	137856761	403	CpG:_34
chr2	137858442	137859046	605	CpG:_51
chr2	138640522	138641337	816	CpG:_69
chr2	138654808	138655147	340	CpG:_36
chr2	138671650	138672214	565	CpG:_57
chr2	138713823	138714405	583	CpG:_101
chr2	138743003	138743548	546	CpG:_54
chr2	138812696	138813025	330	CpG:_32
chr2	138894088	138894679	592	CpG:_61
chr2	138981482	138983763	2282	CpG:_168
chr2	139132291	139132496	206	CpG:_16
chr2	139846937	139848044	1108	CpG:_94
chr2	140016721	140017036	316	CpG:_28
chr2	140017310	140017898	589	CpG:_79
chr2	141061818	141063503	1686	CpG:_163
chr2	141969911	141970147	237	CpG:_24
chr2	142077253	142077916	664	CpG:_60
chr2	142479504	142480059	556	CpG:_49
chr2	142570450	142570653	204	CpG:_19
chr2	142657525	142658534	1010	CpG:_91
chr2	142755725	142756406	682	CpG:_47
chr2	143454378	143454605	228	CpG:_30
chr2	143600991	143602319	1329	CpG:_158
chr2	143854474	143855205	732	CpG:_87
chr2	144852266	144853139	874	CpG:_83
chr2	145263669	145264000	332	CpG:_26
chr2	146367847	146368230	384	CpG:_33
chr2	146657465	146658356	892	CpG:_83
chr2	147244111	147245209	1099	CpG:_87
chr2	147247882	147248904	1023	CpG:_119
chr2	147252972	147253329	358	CpG:_38
chr2	147256938	147257601	664	CpG:_79
chr2	147362353	147362898	546	CpG:_64
chr2	147422019	147422808	790	CpG:_81
chr2	147503667	147504108	442	CpG:_40
chr2	148134666	148135854	1189	CpG:_118
chr2	148221826	148222740	915	CpG:_116
chr2	148542918	148543669	752	CpG:_78
chr2	148690257	148690591	335	CpG:_29
chr2	148715382	148716583	1202	CpG:_127
chr2	148810977	148811596	620	CpG:_57
chr2	148884303	148885237	935	CpG:_86
chr2	148975224	148975525	302	CpG:_33
chr2	149317260	149317977	718	CpG:_79
chr2	149386570	149387094	525	CpG:_41
chr2	149626248	149627555	1308	CpG:_112
chr2	150133507	150134887	1381	CpG:_135
chr2	150722314	150723351	1038	CpG:_114
chr2	151014032	151014807	776	CpG:_71
chr2	151829889	151830107	219	CpG:_20
chr2	152077999	152078822	824	CpG:_69
chr2	152119567	152119830	264	CpG:_28
chr2	152167803	152168971	1169	CpG:_115
chr2	152176010	152176222	213	CpG:_17
chr2	152176393	152178637	2245	CpG:_158
chr2	152180970	152181473	504	CpG:_46
chr2	152182726	152182968	243	CpG:_18
chr2	152188914	152189142	229	CpG:_22
chr2	152189866	152191112	1247	CpG:_97
chr2	153656647	153658714	2068	CpG:_173
chr2	154607194	154608480	1287	CpG:_110
chr2	154980790	154982333	1544	CpG:_148
chr2	155754200	155755975	1776	CpG:_137
chr2	156145872	156147153	1282	CpG:_138
chr2	156273779	156274724	946	CpG:_93
chr2	156340212	156341321	1110	CpG:_117
chr2	156621288	156622252	965	CpG:_101
chr2	156958191	156959055	865	CpG:_87
chr2	157068825	157069123	299	CpG:_34
chr2	157098563	157099042	480	CpG:_45
chr2	157918432	157919828	1397	CpG:_103
chr2	158654942	158655190	249	CpG:_21
chr2	158749785	158750038	254	CpG:_27
chr2	158956580	158958095	1516	CpG:_127
chr2	159062083	159062802	720	CpG:_79
chr2	159409381	159410205	825	CpG:_102
chr2	159438997	159439291	295	CpG:_29
chr2	159595285	159596587	1303	CpG:_99
chr2	160401392	160401741	350	CpG:_26
chr2	160589921	160590749	829	CpG:_74
chr2	164385805	164386056	252	CpG:_21
chr2	164391243	164392877	1635	CpG:_166
chr2	164588375	164589051	677	CpG:_83
chr2	165033893	165034510	618	CpG:_81
chr2	166736439	166736657	219	CpG:_20
chr2	166948975	166949697	723	CpG:_55
chr2	170681023	170681675	653	CpG:_76
chr2	170950307	170950955	649	CpG:_69
chr2	171198541	171198817	277	CpG:_22
chr2	172949389	172949726	338	CpG:_29
chr2	173626904	173628539	1636	CpG:_121
chr2	173719925	173720220	296	CpG:_26
chr2	173761988	173762410	423	CpG:_39
chr2	173859124	173859818	695	CpG:_65
chr2	173936970	173937371	402	CpG:_29
chr2	173985000	173985811	812	CpG:_100
chr2	174165850	174166319	470	CpG:_36
chr2	174689784	174689986	203	CpG:_14
chr2	174835014	174836129	1116	CpG:_115
chr2	174998700	175000058	1359	CpG:_183
chr2	175678175	175680174	2000	CpG:_192
chr2	176652582	176652917	336	CpG:_34
chr2	177316023	177318660	2638	CpG:_219
chr2	177617729	177618531	803	CpG:_62
chr2	177798764	177799453	690	CpG:_65
chr2	177962214	177963155	942	CpG:_90
chr2	178254687	178254971	285	CpG:_21
chr2	178685553	178686018	466	CpG:_32
chr2	179108043	179108262	220	CpG:_19
chr2	179437660	179438792	1133	CpG:_96
chr2	181980271	181980885	615	CpG:_63
chr2	181999277	181999546	270	CpG:_23
chr2	182022032	182023752	1721	CpG:_149
chr2	182155212	182156255	1044	CpG:_122
chr2	182252270	182252989	720	CpG:_49
chr2	182349465	182349727	263	CpG:_26
chr2	182357818	182358256	439	CpG:_32
chr2	182402771	182403443	673	CpG:_63
chr2	183107816	183108028	213	CpG:_18
chr2	183108318	183109503	1186	CpG:_107
chr2	183115048	183115606	559	CpG:_44
chr2	183116052	183116313	262	CpG:_22
chr2	183118208	183118454	247	CpG:_26
chr2	183119245	183123465	4221	CpG:_281
chr2	183126426	183126634	209	CpG:_17
chr2	183130172	183130852	681	CpG:_49
chr2	183424732	183426637	1906	CpG:_202
chr2	183514581	183515259	679	CpG:_65
chr2	183541543	183541754	212	CpG:_18
chr2	183697877	183698478	602	CpG:_45
chr2	183722378	183722695	318	CpG:_38
chr2	183740579	183741810	1232	CpG:_91
chr2	183822627	183823283	657	CpG:_79
chr2	183975308	183975831	524	CpG:_49
chr2	184043392	184044184	793	CpG:_71
chr2	184256954	184257691	738	CpG:_89
chr2	184446281	184447675	1395	CpG:_141
chr2	184474978	184476078	1101	CpG:_95
chr2	184613783	184617223	3441	CpG:_344
chr2	184619496	184620197	702	CpG:_70
chr2	184710103	184710484	382	CpG:_36
chr2	184832734	184832988	255	CpG:_22
chr2	184841952	184842443	492	CpG:_44
chr2	184846281	184846500	220	CpG:_20
chr2	184928393	184928668	276	CpG:_21
chr2	185006942	185008619	1678	CpG:_119
chr2	185012416	185012751	336	CpG:_50
chr2	185035539	185035764	226	CpG:_16
